47	49	1
47	56	1
47	57	1
47	58	1
47	59	1
47	64	1
48	13	1
48	17	1
48	27	1
48	38	1
48	44	1
48	46	1
48	47	1
48	49	1
48	50	1
48	51	1
48	57	1
48	58	1
48	59	1
48	64	1
49	10	1
49	17	1
49	27	1
49	38	1
49	44	1
49	46	1
49	50	1
49	54	1
49	57	1
49	58	1
49	64	1
50	2	1
50	6	1
50	10	1
50	17	1
50	27	1
50	46	1
50	54	1
50	57	1
50	58	1
50	64	1
51	2	1
51	6	1
51	10	1
51	17	1
51	27	1
51	46	1
51	50	1
51	54	1
51	58	1
51	64	1
52	2	1
52	10	1
52	11	1
52	27	1
52	46	1
52	50	1
52	58	1
52	59	1
52	64	1
53	2	1
53	10	1
53	27	1
53	46	1
53	50	1
53	51	1
53	52	1
53	58	1
53	59	1
53	64	1
54	2	1
54	27	1
54	46	1
54	49	1
54	50	1
54	51	1
54	57	1
54	59	1
54	60	1
54	64	1
55	21	1
55	27	1
55	51	1
55	54	1
55	57	1
55	58	1
55	59	1
55	60	1
55	64	1
56	27	1
56	38	1
56	46	1
56	48	1
56	50	1
56	51	1
56	52	1
56	57	1
56	58	1
56	59	1
56	61	1
56	64	1
57	10	1
57	27	1
57	46	1
57	50	1
57	51	1
57	52	1
57	58	1
57	59	1
57	64	1
58	2	1
58	10	1
58	46	1
58	50	1
58	51	1
58	57	1
58	59	1
58	64	1
59	2	1
59	27	1
59	50	1
59	51	1
59	52	1
59	57	1
59	58	1
59	64	1
60	38	1
60	50	1
60	51	1
60	52	1
60	54	1
60	57	1
60	58	1
60	59	1
60	64	1
61	46	1
61	50	1
61	51	1
61	52	1
61	57	1
61	58	1
61	59	1
61	64	1
62	2	1
62	6	1
62	46	1
62	50	1
62	51	1
62	52	1
62	57	1
62	58	1
62	59	1
62	64	1
63	2	1
63	50	1
63	51	1
63	52	1
63	57	1
63	58	1
63	59	1
63	64	1
64	2	1
64	6	1
64	10	1
64	18	1
64	38	1
64	40	1
64	41	1
64	42	1
64	46	1
64	50	1
64	51	1
64	52	1
64	54	1
64	57	1
64	58	1
64	59	1
