17	53	1
17	57	1
17	64	1
18	10	1
18	11	1
18	16	1
18	17	1
18	19	1
18	21	1
18	27	1
18	44	1
18	46	1
18	50	1
18	51	1
18	52	1
18	53	1
18	57	1
18	64	1
19	10	1
19	11	1
19	17	1
19	18	1
19	21	1
19	27	1
19	44	1
19	46	1
19	51	1
19	52	1
19	53	1
19	64	1
20	11	1
20	17	1
20	18	1
20	19	1
20	21	1
20	27	1
20	42	1
20	44	1
20	46	1
20	52	1
20	53	1
20	57	1
20	64	1
21	10	1
21	11	1
21	16	1
21	18	1
21	27	1
21	42	1
21	44	1
21	46	1
21	52	1
21	53	1
21	57	1
21	64	1
22	2	1
22	3	1
22	11	1
22	18	1
22	19	1
22	32	1
22	33	1
22	34	1
22	36	1
22	38	1
22	40	1
22	43	1
22	44	1
22	46	1
22	64	1
23	2	1
23	3	1
23	6	1
23	12	1
23	18	1
23	30	1
23	32	1
23	33	1
23	34	1
23	36	1
23	38	1
23	40	1
23	43	1
23	44	1
23	46	1
23	64	1
24	2	1
24	3	1
24	6	1
24	12	1
24	18	1
24	30	1
24	32	1
24	33	1
24	34	1
24	36	1
24	38	1
24	40	1
24	43	1
24	44	1
24	46	1
24	64	1
25	2	1
25	3	1
25	11	1
25	17	1
25	19	1
25	27	1
25	32	1
25	33	1
25	34	1
25	36	1
25	38	1
25	42	1
25	43	1
25	44	1
25	46	1
25	57	1
25	64	1
26	2	1
26	3	1
26	18	1
26	19	1
26	27	1
26	30	1
26	32	1
26	33	1
26	34	1
26	36	1
26	38	1
26	40	1
26	43	1
26	44	1
26	46	1
26	57	1
26	64	1
27	2	1
27	3	1
27	18	1
27	19	1
27	30	1
27	32	1
27	33	1
27	34	1
27	35	1
27	36	1
27	38	1
27	40	1
27	43	1
27	44	1
27	46	1
27	64	1
28	2	1
28	3	1
28	11	1
28	18	1
28	27	1
28	30	1
28	32	1
28	33	1
28	34	1
28	35	1
28	36	1
28	38	1
28	40	1
28	43	1
28	44	1
28	46	1
28	52	1
28	53	1
28	64	1
29	2	1
29	3	1
29	6	1
29	18	1
29	27	1
29	28	1
29	30	1
29	32	1
29	33	1
29	34	1
29	36	1
29	38	1
29	40	1
29	43	1
29	44	1
29	46	1
29	52	1
29	64	1
30	2	1
30	3	1
30	11	1
30	15	1
30	18	1
30	19	1
30	27	1
30	32	1
30	34	1
30	38	1
30	39	1
30	40	1
30	43	1
30	44	1
30	45	1
30	46	1
30	51	1
30	64	1
31	2	1
31	3	1
31	11	1
31	15	1
31	18	1
31	19	1
31	27	1
31	30	1
31	32	1
31	33	1
31	34	1
31	36	1
31	38	1
31	39	1
31	43	1
31	44	1
31	46	1
31	49	1
31	51	1
31	57	1
31	64	1
32	2	1
32	17	1
32	18	1
32	19	1
32	27	1
32	30	1
32	33	1
32	34	1
32	38	1
32	39	1
32	43	1
32	44	1
32	46	1
32	49	1
32	51	1
32	64	1
33	18	1
33	19	1
33	27	1
33	30	1
33	34	1
33	38	1
33	43	1
33	44	1
33	46	1
33	64	1
34	18	1
34	27	1
34	33	1
34	38	1
34	43	1
34	44	1
34	46	1
34	64	1
35	6	1
35	18	1
35	27	1
35	33	1
35	34	1
35	38	1
35	43	1
35	44	1
35	46	1
35	53	1
35	64	1
36	18	1
36	19	1
36	27	1
36	30	1
36	33	1
36	34	1
36	35	1
36	38	1
36	40	1
36	43	1
36	44	1
36	46	1
36	52	1
36	53	1
36	64	1
37	3	1
37	11	1
37	18	1
37	19	1
37	27	1
37	30	1
37	32	1
37	34	1
37	35	1
37	36	1
37	38	1
37	40	1
37	43	1
37	44	1
37	46	1
37	53	1
37	64	1
38	3	1
38	6	1
38	18	1
38	27	1
38	30	1
38	32	1
38	34	1
38	36	1
38	40	1
38	42	1
38	43	1
38	44	1
38	46	1
38	64	1
39	15	1
39	17	1
39	18	1
39	38	1
39	43	1
39	45	1
39	46	1
39	49	1
39	51	1
39	57	1
39	64	1
40	18	1
40	27	1
40	34	1
40	42	1
40	43	1
40	44	1
40	46	1
40	53	1
40	64	1
41	10	1
41	15	1
41	17	1
41	18	1
41	19	1
41	27	1
41	39	1
41	44	1
41	45	1
41	46	1
41	47	1
41	49	1
41	51	1
41	57	1
41	64	1
42	18	1
42	27	1
42	44	1
42	52	1
42	53	1
42	64	1
43	15	1
43	17	1
43	30	1
43	38	1
43	46	1
43	47	1
43	55	1
43	57	1
43	64	1
45	15	1
45	17	1
45	43	1
45	46	1
45	47	1
45	57	1
45	64	1
46	21	1
46	44	1
46	53	1
46	64	1
47	15	1
47	17	1
47	19	1
47	44	1
47	46	1
47	49	1
47	57	1
47	58	1
47	64	1
48	11	1
48	15	1
48	17	1
48	34	1
48	44	1
48	46	1
48	47	1
48	50	1
48	57	1
48	58	1
48	64	1
49	10	1
49	11	1
49	17	1
49	18	1
49	34	1
49	44	1
49	46	1
49	47	1
49	50	1
49	52	1
49	53	1
49	57	1
49	58	1
49	64	1
50	5	1
50	10	1
50	11	1
50	17	1
50	18	1
50	19	1
50	34	1
50	44	1
50	46	1
50	52	1
50	53	1
50	57	1
50	58	1
50	64	1
51	10	1
51	11	1
51	17	1
51	18	1
51	19	1
51	44	1
51	46	1
51	50	1
51	52	1
51	53	1
51	57	1
51	58	1
51	64	1
52	10	1
52	11	1
52	18	1
52	19	1
52	44	1
52	46	1
52	53	1
52	58	1
52	64	1
53	11	1
53	18	1
53	19	1
53	44	1
53	46	1
53	52	1
53	58	1
53	64	1
54	10	1
54	11	1
54	18	1
54	21	1
54	27	1
54	40	1
54	44	1
54	46	1
54	50	1
54	52	1
54	53	1
54	58	1
54	60	1
54	64	1
55	10	1
55	21	1
55	44	1
55	46	1
55	50	1
55	52	1
55	53	1
55	54	1
55	58	1
55	64	1
56	2	1
56	15	1
56	19	1
56	44	1
56	46	1
56	47	1
56	48	1
56	49	1
56	53	1
56	57	1
56	58	1
56	64	1
57	10	1
57	44	1
57	46	1
57	50	1
57	53	1
57	58	1
57	64	1
58	10	1
58	11	1
58	44	1
58	46	1
58	50	1
58	53	1
58	57	1
58	64	1
59	11	1
59	18	1
59	44	1
59	46	1
59	58	1
59	64	1
60	11	1
60	18	1
60	44	1
60	46	1
60	50	1
60	53	1
60	55	1
60	57	1
60	58	1
60	59	1
60	64	1
61	5	1
61	11	1
61	19	1
61	44	1
61	46	1
61	50	1
61	52	1
61	57	1
61	58	1
61	64	1
62	11	1
62	44	1
62	46	1
62	50	1
62	53	1
62	57	1
62	58	1
62	64	1
63	11	1
63	44	1
63	46	1
63	50	1
63	53	1
63	58	1
63	64	1
64	11	1
64	15	1
64	43	1
64	44	1
64	46	1
64	50	1
64	55	1
64	57	1
64	58	1
64	59	1
